ActivityID	Title	ProjectID	Zip	StartDate	EndDate	ActivityCount	TotalProjFund	ApproxFunding
19317	Apps for Managing Your Mental Health	18133	19107	2019-10-29	2019-10-29	12	19999.0	1666.5833333333333
19319	Apps for Managing Nutrition:Follow-up Session	18133	19107	2019-10-15	2019-10-15	12	19999.0	1666.5833333333333
19459	CDM10- Apps for Managing Fitness: Follow-Up Session	18133	19107	2019-10-15	2019-10-15	12	19999.0	1666.5833333333333
20228	Apps for Managing Your Mental Health: Follow-up Session	18133	19107	2019-11-11	2019-11-11	12	19999.0	1666.5833333333333
22067	CDM10- Apps for Managing Medications	18133	19107	2020-01-14	2020-01-14	12	19999.0	1666.5833333333333
22073	CDM10- Patient Portal	18133	19107	2020-01-21	2020-01-21	12	19999.0	1666.5833333333333
22075	CDM10- Apps for Managing Medications: Follow-Up Session	18133	19107	2020-01-29	2020-01-29	12	19999.0	1666.5833333333333
23233	CDM10- Apps for Managing Your Heart Health	18133	19107	2020-02-10	2020-02-10	12	19999.0	1666.5833333333333
23242	CDM10- Apps for Finding Food Benefits	18133	19107	2020-02-25	2020-02-25	12	19999.0	1666.5833333333333
23937	CDM10- Apps for Emergency First Aid	18133	19001	2020-03-05	2020-03-05	12	19999.0	1666.5833333333333
18349	Introduction to Data Management for Graduate Students in STEM and Health Sciences. June 17-21, 2019.	9992	60612	2019-06-17	2019-06-17	8	17846.0	2230.75
25504	Discovering Data Standards for Graduate Students in STEM and Health Sciences. June 24-28, 2019.	9992	60612	2019-06-24	2019-06-24	8	17846.0	2230.75
25506	Mapping Data Needs for Research Projects for Graduate Students in STEM and Health Sciences. July 8-12, 2019.	9992	60612	2019-07-08	2019-07-08	8	17846.0	2230.75
25511	Developing Folder Hierarchies and Organizing Data for Graduate Students in STEM and Health Sciences. July 15-19, 2019.	9992	60612	2019-07-15	2019-07-15	8	17846.0	2230.75
25513	File Naming Practices for Data Management for Graduate students in STEM and Health Sciences. July 22-26, 2019.	9992	60612	2019-07-22	2019-07-22	8	17846.0	2230.75
25515	Documentation Strategies in Data Management for Graduate students in STEM and Health Sciences. July 29- Aug 2, 2019.	9992	60612	2019-07-29	2019-07-29	8	17846.0	2230.75
25517	Streamlining Data Management Tasks for Graduate students in STEM and Health Sciences. August 5-9, 2019.	9992	60612	2019-08-05	2019-08-05	8	17846.0	2230.75
25519	Sustainability and Policy in Data Management for Graduate Students in STEM and Health Sciences. August 12-16, 2019.	9992	60612	2019-08-12	2019-08-12	8	17846.0	2230.75
18458	Adaptive Kayaking 08.27.2019	10672	01516	2019-08-27	2019-08-27	4	9693.0	2423.25
18460	Adaptive Kayaking 09.10.2019	10672	01604	2019-09-10	2019-09-10	4	9693.0	2423.25
18462	Adaptive Kayaking 09.14.2019	10672	01516	2019-09-14	2019-09-14	4	9693.0	2423.25
18464	Adaptive Kayaking 09.17.2019 	10672	01516	2019-09-17	2019-09-17	4	9693.0	2423.25
18468	Open Educational Resources: Plans and Goals 06.25.2019	10702	01102	2019-06-25	2019-06-25	8	6000.0	750.0
18470	Open Educational Resources: Plans and Goals 07.17.2019	10702	01102	2019-07-17	2019-07-17	8	6000.0	750.0
18472	Open Educational Resources: Plans and Goals 07.19.2019	10702	01102	2019-07-19	2019-07-19	8	6000.0	750.0
18474	Open Educational Resources: Plans and Goals 08.05.2019	10702	01102	2019-08-05	2019-08-05	8	6000.0	750.0
18476	Open Educational Resources: Plans and Goals 08.06.2019	10702	01102	2019-08-06	2019-08-06	8	6000.0	750.0
19028	OER Faculty Fellowship Training, Session 1: Getting Started with OER, Copyright, and Open Licensing	10702	01102	2019-09-24	2019-09-24	8	6000.0	750.0
21596	OER Faculty Fellowship Training Session 2: Finding and Using Open Educational Resources	10702	01102	2019-11-12	2019-11-12	8	6000.0	750.0
23904	OER Faculty Fellowship Training, Session 3: Authoring & Remixing OER	10702	01102	2020-01-28	2020-01-28	8	6000.0	750.0
18478	AoU Community Health and Safety Fair - Edinburg 09/2019	12543	78539	2019-09-14	2019-09-14	4	12000.0	3000.0
18879	AoU Meeting â€“ Dustin M. Sekula Memorial Library, Edinburg 09/2019	12543	78539	2019-08-27	2019-08-27	4	12000.0	3000.0
24620	AoU Providing Consumer Health Information at Your Library In-Service Training â€“ Brownsville Public Library Virtual 04/2020	12543	78520	2020-04-29	2020-04-29	4	12000.0	3000.0
24624	AoU Site Visit - Brownsville Public Library Brownsville 04/2020	12543	78520	2020-01-21	2020-01-21	4	12000.0	3000.0
18492	Poster: Getting personal with dementia: Physician Assistant student virtual reality immersion	10711	04102	2019-05-01	2019-05-01	14	5000.0	357.14285714285717
18498	Paper session: Virtual reality: A health professions education platform to enhance empathy and knowledge	10711	04609	2019-06-13	2019-06-13	14	5000.0	357.14285714285717
18500	Keynote: Virtual Reality in Health Care Environments: Training Care Providers	10711	04106	2019-09-06	2019-09-06	14	5000.0	357.14285714285717
18502	Presentation: Empathy learned through an extended medical education virtual reality project	10711	04103	2019-09-13	2019-09-13	14	5000.0	357.14285714285717
18505	Training: Virtual Reality: A Path to Empathy for Geriatrics Medical Residents	10711	04102	2019-09-18	2019-09-18	14	5000.0	357.14285714285717
18507	Paper session: Virtual reality: A health professions education platform to enhance empathy and knowledge	10711	04330	2019-09-24	2019-09-24	14	5000.0	357.14285714285717
21115	Training: UNECOM MS I Geriatrics Assignment 	10711	04005	2019-09-30	2019-09-30	14	5000.0	357.14285714285717
23308	Training: Clay Lab Virtual Reality on End of Life	10711	04005	2020-01-01	2020-01-01	14	5000.0	357.14285714285717
23311	Training: Alfred Lab for Macular Degeneration and Hearing Loss	10711	04103	2020-02-03	2020-02-03	14	5000.0	357.14285714285717
23313	Training: Clay Lab Virtual Reality on End of Life	10711	04103	2020-02-03	2020-02-03	14	5000.0	357.14285714285717
25588	Embodied Labs' Clay Lab: End of Life Virtual Reality assignment	10711	04005	2020-01-02	2020-01-02	14	5000.0	357.14285714285717
25591	Discussion on the Clay Lab included in the End of Life/Palliative Care Class	10711	04005	2020-01-31	2020-01-31	14	5000.0	357.14285714285717
25594	Beatriz Lab: Virtual Reality on Alzheimer's Disease	10711	04005	2020-02-27	2020-02-27	14	5000.0	357.14285714285717
26211	Training: Beatriz Lab Virtual Reality on Alzheimer's Disease	10711	04103	2020-01-03	2020-01-03	14	5000.0	357.14285714285717
18509	All of Us Dementia Awareness Presentation	12113	53217	2019-10-14	2019-10-14	14	19525.0	1394.642857142857
19471	All of Us Dementia Presentation for Public Libraries	12113	53538	2019-10-25	2019-10-25	14	19525.0	1394.642857142857
19473	All of Us Dementia Awareness Presentation for Public Libraries	12113	60085	2019-10-29	2019-10-29	14	19525.0	1394.642857142857
19684	All of Us Dementia Awareness Presentation for Public Libraries	12113	60002	2019-11-01	2019-11-01	14	19525.0	1394.642857142857
20253	All of Us Dementia Awareness Presentation for Public Libraries	12113	53150	2019-11-05	2019-11-05	14	19525.0	1394.642857142857
20334	All of Us Dementia Awareness Presentation for Public Libraries	12113	60046	2019-11-08	2019-11-08	14	19525.0	1394.642857142857
20380	All of Us Dementia Awareness Presentation for Public Libraries	12113	60605	2019-11-19	2019-11-19	14	19525.0	1394.642857142857
20386	All of Us Dementia Awareness Presentation for Public Libraries	12113	61602	2019-12-02	2019-12-02	14	19525.0	1394.642857142857
21282	All of Us Dementia Awareness Presentation for Public Libraries	12113	53403	2019-12-13	2019-12-13	14	19525.0	1394.642857142857
24476	All of Us Dementia Awareness Presentation for Public Libraries	12113	60073	2020-02-07	2020-02-07	14	19525.0	1394.642857142857
24478	All of Us Dementia Awareness for Public Libraries	12113	60047	2020-02-21	2020-02-21	14	19525.0	1394.642857142857
24496	All of Us Dementia Awareness for Public Libraries presentation	12113	60060	2020-04-24	2020-04-24	14	19525.0	1394.642857142857
24982	All of Us Dementia Awareness for Public Libraries presentation	12113	60527	2020-04-28	2020-04-28	14	19525.0	1394.642857142857
24986	All of Us Dementia Awareness Presentation for Public Libraries	12113	52242	2020-04-29	2020-04-29	14	19525.0	1394.642857142857
18539	Healthcare Fair	11856	85901	2019-10-10	2019-10-10	3	12000.0	4000.0
23939	Education of Caregivers	11856	85929	2019-11-01	2019-11-01	3	12000.0	4000.0
23941	Healthy Holiday Cooking	11856	85901	2019-12-06	2019-12-06	3	12000.0	4000.0
18541	Lawrence Fire Department Presentation 5.29.2019	10665	01840	2019-05-29	2019-05-29	32	10000.0	312.5
18543	Cambridge Fire Department Presentation 5.31.2019	10665	02138	2019-05-31	2019-05-31	32	10000.0	312.5
18545	Fall River Fire Department Presentation 06.11.2019	10665	02720	2019-06-11	2019-06-11	32	10000.0	312.5
18549	Lexington Fire Department Presentation 06.12.2019	10665	02420	2019-06-12	2019-06-12	32	10000.0	312.5
18551	Stow Fire Department Presentation 06.21.2019	10665	01775	2019-06-21	2019-06-21	32	10000.0	312.5
18555	Turners Falls Fire Department Presentation 06.22.2019	10665	01376	2019-06-22	2019-06-22	32	10000.0	312.5
18557	Newton Fire Department Presentation 06.24.2019	10665	02460	2019-06-24	2019-06-24	32	10000.0	312.5
18559	Malden Fire Department Presentation 06.25.2019	10665	02148	2019-06-25	2019-06-25	32	10000.0	312.5
18561	Jewett City Fire Department Presentation 07.23.2019	10665	06351	2019-07-23	2019-07-23	32	10000.0	312.5
20803	Gardner Fire Department Presentation 08.2012	10665	01440	2019-08-05	2019-08-05	32	10000.0	312.5
20808	Weston Fire Department Presentation 09.2012	10665	02493	2019-09-09	2019-09-09	32	10000.0	312.5
20811	North Andover Fire Department 9.2019-10.2019	10665	01845	2019-09-16	2019-09-16	32	10000.0	312.5
20814	Spencer Fire Department 9.16.2019	10665	01562	2019-09-16	2019-09-16	32	10000.0	312.5
20817	Rowley Fire Department 9.18.2019	10665	01969	2019-09-18	2019-09-18	32	10000.0	312.5
20823	Salem Fire Department 9.2019	10665	01970	2019-09-15	2019-09-15	32	10000.0	312.5
20828	Gloucester Fire Department 9.2019	10665	01930	2019-09-23	2019-09-23	32	10000.0	312.5
20836	Ashland Fire Department 9.2019	10665	01721	2019-09-24	2019-09-24	32	10000.0	312.5
20848	Fire Department of New York 10.02.2019	10665	10035	2019-10-02	2019-10-02	32	10000.0	312.5
20858	Arlington Fire Department 10.21.2019	10665	02474	2019-10-21	2019-10-21	32	10000.0	312.5
20868	Massachusetts Institute for Fire Department Instructors 10.23.2019	10665	01803	2019-10-23	2019-10-23	32	10000.0	312.5
20872	Athol Fire Department 10.29.2019	10665	01331	2019-10-29	2019-10-29	32	10000.0	312.5
20980	Fall River Fire Department 11.2019	10665	02720	2019-11-01	2019-11-01	32	10000.0	312.5
20983	Fall River Fire Department 10.2019	10665	02723	2019-10-30	2019-10-30	32	10000.0	312.5
20986	Fall River Fire Department 10.28.2019	10665	02721	2019-12-23	2019-12-23	32	10000.0	312.5
23170	Professional Firefighters of Vermont 11-4-19	10665	05701	2019-11-04	2019-11-04	32	10000.0	312.5
23173	Saugus Fire Department 11-12-19	10665	01906	2019-11-12	2019-11-12	32	10000.0	312.5
23206	Brockton Fire Department 12-3-19	10665	02301	2019-12-05	2019-12-05	32	10000.0	312.5
23209	Danvers Fire Department 12-4-19	10665	01923	2019-12-04	2019-12-04	32	10000.0	312.5
23212	Fairhaven Fire Department 1-6-20	10665	02719	2020-01-06	2020-01-06	32	10000.0	312.5
23285	Framingham Fire Department 1-13-20	10665	 01702	2020-01-13	2020-01-13	32	10000.0	312.5
23289	Wellesley Fire Department 1-13-20	10665	02481	2020-01-13	2020-01-13	32	10000.0	312.5
23299	Portsmouth NH Fire Department 1-16-20	10665	03801	2020-01-16	2020-01-16	32	10000.0	312.5
18565	Exhibit: Astoria Public Library District Health Fair	12020	61501	2019-10-21	2019-10-21	12	15736.0	1311.3333333333333
18569	Astoria Public Library District Health Literacy Kit & Training	12020	61501	2019-10-21	2019-10-21	12	15736.0	1311.3333333333333
18726	Farmington Area Public Library District Health Literacy Kit & Training	12020	61531	2019-10-24	2019-10-24	12	15736.0	1311.3333333333333
18741	Exhibit: Farmington Area Public Library District Health Fair	12020	61531	2019-10-24	2019-10-24	12	15736.0	1311.3333333333333
18969	Parlin-Ingersoll Public Library Health Literacy Kit & Training	12020	61520	2019-10-28	2019-10-28	12	15736.0	1311.3333333333333
18971	Parlin-Ingersoll Public Library Health Fair	12020	61520	2019-10-28	2019-10-28	12	15736.0	1311.3333333333333
19345	Western Illinois University - 1st Student Health Fair	12020	61455	2019-10-31	2019-10-31	12	15736.0	1311.3333333333333
19347	Western Illinois University - 2nd Student Health Fair	12020	61455	2019-11-04	2019-11-04	12	15736.0	1311.3333333333333
19778	Lewistown Carnegie Public Library Health Fair	12020	61542	2019-11-14	2019-11-14	12	15736.0	1311.3333333333333
19780	Western Illinois University - 3rd Student Health Fair	12020	61455	2019-11-07	2019-11-07	12	15736.0	1311.3333333333333
19782	Lewistown Carnegie Public Library Health Literacy Kit & Training	12020	61542	2019-11-14	2019-11-14	12	15736.0	1311.3333333333333
22702	Western Illinois University - 4th Student Health Fair	12020	61455	2019-12-02	2019-12-02	12	15736.0	1311.3333333333333
18624	Exhibit/Demonstrations	13670	36608	2019-10-03	2019-10-03	1	1963.0	1963.0
18658	Presentation of NNLM Project to Touro University Nevada Faculty and Staff on 9/4/2019	11859	89014	2019-09-04	2019-09-04	3	12000.0	4000.0
18660	Presentation of NNLM Award Project to Touro University Nevada Faculty and Staff on 9/17/2019	11859	89014	2019-09-17	2019-09-17	3	12000.0	4000.0
18662	Touro University Nevada Fall Open House	11859	89014	2019-09-24	2019-09-24	3	12000.0	4000.0
18821	90-Minute Conference Presentation to Educate Oral Healthcare Providers Serving American Indians	10678	87106	2019-07-10	2019-07-10	1	10000.0	10000.0
18905	AoU Community Engagement Network In-Service Training - DeSoto Parish Public Library Mansfield 09/2019	12538	71052	2019-09-12	2019-09-12	12	15510.0	1292.5
21829	AoU Community Engagement Network In-Service Training - Natchitoches Parish Public Library Natchitoches 11/2019 	12538	71457	2019-11-21	2019-11-21	12	15510.0	1292.5
22402	AoU Community Engagement Network In- Service Training- Bienville Parish Library Arcadia 02/2020	12538	71001	2020-02-11	2020-02-11	12	15510.0	1292.5
22412	AoU Family Health Day Exhibit - Feist- Weiller Cancer Center Shreveport 02/2020	12538	71103	2020-02-08	2020-02-08	12	15510.0	1292.5
23153	AoU Community Engagement Network In-Service Training - West Carroll Parish Library Oak Grove 03/2020	12538	71263	2020-03-03	2020-03-03	12	15510.0	1292.5
23155	AoU Community Engagement Network Training Class - East Carroll Parish Library Lake Providence 03/2020	12538	71254	2020-03-03	2020-03-03	12	15510.0	1292.5
23157	AoU Community Engagement Network In-Service Training - Tensas Parish Library Saint Joseph 03/2020	12538	71366	2020-03-03	2020-03-03	12	15510.0	1292.5
23825	AoU Community Engagement Network Training Class - Red River Parish Library Coushatta 03/2020	12538	71019	2020-03-10	2020-03-10	12	15510.0	1292.5
23832	AoU Community Engagement Network Training Class - Caldwell Parish Library Columbia 03/2020	12538	71418	2020-03-12	2020-03-12	12	15510.0	1292.5
23834	AoU Community Engagement Network Training Class - LaSalle Parish Library Jena 03/2020	12538	71342	2020-03-12	2020-03-12	12	15510.0	1292.5
23838	AoU Consumer Health Resources for the Curious Consumer Presentation - Concordia Parish Library Vidalia 03/2020 	12538	71373	2020-03-12	2020-03-12	12	15510.0	1292.5
23840	AoU Community Engagement Network Training Class - Avoyelles Parish Library Marksville 03/2020	12538	71351	2020-03-13	2020-03-13	12	15510.0	1292.5
18918	Health Education Tour Stop-Brockton, MA (Teen and Adult)	10684	02302	2019-05-10	2019-05-10	10	9835.0	983.5
18921	Health Education Tour-Malden, MA (Adults)	10684	02148	2019-05-25	2019-05-25	10	9835.0	983.5
18924	Health Education Tour-Dorchester, MA (Teens)	10684	02124	2019-07-15	2019-07-15	10	9835.0	983.5
18937	Health Education Tour-Dedham, MA (adults)	10684	02026	2019-07-19	2019-07-19	10	9835.0	983.5
18941	Health Education Tour-Dorchester, MA (Adults)	10684	02124	2019-08-20	2019-08-20	10	9835.0	983.5
18957	Health Education Tour-Waltham, MA (Adults)	10684	02452	2019-08-24	2019-08-24	10	9835.0	983.5
18960	Health Education Tour-Lynn, MA (Adults)	10684	01902	2019-09-14	2019-09-14	10	9835.0	983.5
18963	Health Education Tour-Somerville, MA (Peabody House-Adults)	10684	02145	2019-09-19	2019-09-19	10	9835.0	983.5
18966	Health Education Tour-Somerville, MA (Adults)	10684	02144	2019-09-19	2019-09-19	10	9835.0	983.5
22276	2019 HAMA Health Education Tour Stop (New Covenant Church-Cambridge)	10684	02452	2019-08-04	2019-08-04	10	9835.0	983.5
18949	Planning student recruitment	18480	41099	2019-10-18	2019-10-18	4	10000.0	2500.0
18951	Curriculum and Content Planning with Course Instructor from NKU	18480	41099	2019-10-25	2019-10-25	4	10000.0	2500.0
24964	Mid-semester review of University processes	18480	41099	2020-02-21	2020-02-21	4	10000.0	2500.0
24976	Preparing of inclusion of Programming Planning Projects in NKU's Repository	18480	41099	2020-02-14	2020-02-14	4	10000.0	2500.0
19035	Family Fun Friday-2019 Visit 1	10720	01608	2019-09-13	2019-09-13	2	9978.0	4989.0
19037	"""Sisters to Sisters"" tea party: Breaking the Silence Around Breast Health"	10720	01609	2019-09-07	2019-09-07	2	9978.0	4989.0
19114	Healthy Grocery Tour - Sodium	13833	23805	2019-08-05	2019-08-05	26	15000.0	576.9230769230769
19144	Healthy Grocery Shopping Tour - The Vegan Diet	13833	23805	2019-08-21	2019-08-21	26	15000.0	576.9230769230769
19947	The Hidden Dangers of Sodium/Salt	13833	23805	2019-08-05	2019-08-05	26	15000.0	576.9230769230769
